[2026-06-23T00:05:24.181Z] GET http://localhost:8797/assets/events-strip.png → 200 (14ms, 386051B)
[2026-06-23T00:05:24.181Z] GET http://localhost:8797/assets/hoop.jpg → 200 (15ms, 545305B)
[2026-06-23T00:05:24.181Z] GET http://localhost:8797/assets/concierge-widget.js → 200 (5ms, 20987B)
[2026-06-23T00:05:24.182Z] GET http://localhost:8797/assets/cart.js → 200 (4ms, 6037B)
[2026-06-23T00:05:24.182Z] GET http://localhost:8797/assets/filters.js → 200 (4ms, 12425B)
[2026-06-23T00:05:24.182Z] GET http://localhost:8797/assets/search.js → 200 (8ms, 3228B)
[2026-06-23T00:05:24.185Z] GET https://fonts.gstatic.com/s/archivo/v25/k3kPo8UDI-1M0wlSV9XAw6lQkqWY8Q82sLydOxKsv4Rn.woff2 → 200 (1ms, 34940B)
[2026-06-23T00:05:24.185Z] GET https://fonts.gstatic.com/s/spacemono/v17/i7dPIFZifjKcF5UAWdDRYEF8RXi4EwQ.woff2 → 200 (1ms, 9464B)
[2026-06-23T00:05:24.187Z] GET http://localhost:8797/ai/catalog.json → 200 (25ms, 4657B)
[2026-06-23T00:05:24.187Z] GET http://localhost:8797/assets/pep.png → 200 (10ms, 413381B)
[2026-06-23T00:05:24.187Z] GET http://localhost:8797/assets/sn_157811.jpg → 200 (10ms, 71681B)
[2026-06-23T00:05:24.196Z] GET http://localhost:8797/ai/catalog.json → 200 (7ms, 4657B)
[2026-06-23T00:05:24.232Z] GET http://localhost:8797/assets/pair.jpg → 200 (8ms, 129291B)
[2026-06-23T00:05:24.232Z] GET http://localhost:8797/assets/sn_155148.jpg → 200 (8ms, 144993B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-014.jpg → 404 (3ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-021.jpg → 404 (3ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-033.jpg → 404 (3ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-040.jpg → 404 (3ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-052.jpg → 404 (2ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-058.jpg → 404 (4ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-061.jpg → 404 (6ms, 460B)
[2026-06-23T00:05:24.241Z] GET http://localhost:8797/assets/products/oc-067.jpg → 404 (6ms, 460B)
[2026-06-23T00:05:24.247Z] GET http://localhost:8797/assets/sn_153918.jpg → 200 (?ms, 84235B)
[2026-06-23T00:05:24.247Z] GET http://localhost:8797/assets/sn_159534.jpg → 200 (?ms, 109787B)
[2026-06-23T00:05:24.247Z] GET http://localhost:8797/assets/sn_154221.jpg → 200 (?ms, 60347B)
[2026-06-23T00:05:24.247Z] GET http://localhost:8797/assets/sn_154929.jpg → 200 (?ms, 197298B)
[2026-06-23T00:05:24.247Z] GET http://localhost:8797/assets/sn_154350.jpg → 200 (?ms, 168187B)
